Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
1352,2023-04-11T05:42:19.210-05:00,"EP_Standard_C4484572",0-8,"Actions","START",0,yes,"EP","Default zone"
1368,2023-04-11T05:42:19.226-05:00,"EP_Standard_C4484572",0-9,"Actions","START",0,yes,"EP","Default zone"
1384,2023-04-11T05:42:19.242-05:00,"EP_Standard_C4484572",0-4,"Actions","START",0,yes,"EP","Default zone"
1384,2023-04-11T05:42:19.242-05:00,"EP_Standard_C4484572",0-0,"Actions","START",0,yes,"EP","Default zone"
1485,2023-04-11T05:42:19.343-05:00,"EP_Standard_C4484572",0-5,"Actions","START",0,yes,"EP","Default zone"
1508,2023-04-11T05:42:19.366-05:00,"EP_Standard_C4484572",0-6,"Actions","START",0,yes,"EP","Default zone"
1530,2023-04-11T05:42:19.388-05:00,"EP_Standard_C4484572",0-3,"Actions","START",0,yes,"EP","Default zone"
1574,2023-04-11T05:42:19.432-05:00,"EP_Standard_C4484572",0-7,"Actions","START",0,yes,"EP","Default zone"
1604,2023-04-11T05:42:19.462-05:00,"EP_Standard_C4484572",0-2,"Actions","START",0,yes,"EP","Default zone"
1634,2023-04-11T05:42:19.492-05:00,"EP_Standard_C4484572",0-1,"Actions","START",0,yes,"EP","Default zone"
2576,2023-04-11T05:42:20.434-05:00,"EP_Standard_C4484572",0-5,"Actions","EP_Landing",1022,yes,"EP","Default zone"
2578,2023-04-11T05:42:20.436-05:00,"EP_Standard_C4484572",0-8,"Actions","EP_Landing",994,yes,"EP","Default zone"
2578,2023-04-11T05:42:20.436-05:00,"EP_Standard_C4484572",0-2,"Actions","EP_Landing",893,yes,"EP","Default zone"
2611,2023-04-11T05:42:20.469-05:00,"EP_Standard_C4484572",0-0,"Actions","EP_Landing",1108,yes,"EP","Default zone"
2628,2023-04-11T05:42:20.486-05:00,"EP_Standard_C4484572",0-4,"Actions","EP_Landing",1105,yes,"EP","Default zone"
