Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
608343,2023-05-02T08:25:06.653-05:00,"EP_Standard_C4484572",0-23,"Actions","EP_Login",18954,yes,"EP","Default zone"
608348,2023-05-02T08:25:06.658-05:00,"EP_Standard_C4484572_998",1-171,"Actions","FINISH",0,yes,"EP_1","Default zone"
608359,2023-05-02T08:25:06.669-05:00,"EP_Standard_C4484572",0-192,"Actions","EP_Employment Summary",4528,yes,"EP","Default zone"
608441,2023-05-02T08:25:06.751-05:00,"EP_Standard_C4484572_998",1-117,"Actions","START",0,yes,"EP_1","Default zone"
608460,2023-05-02T08:25:06.770-05:00,"EP_Standard_C4484572",0-142,"Actions","START",0,yes,"EP","Default zone"
608492,2023-05-02T08:25:06.802-05:00,"EP_Standard_C4484572_998",1-58,"Actions","EP_Dashboard",11610,yes,"EP_1","Default zone"
608505,2023-05-02T08:25:06.815-05:00,"EP_Standard_C4484572",0-92,"Actions","FINISH",0,yes,"EP","Default zone"
608524,2023-05-02T08:25:06.834-05:00,"EP_Standard_C4484572_998",1-48,"Actions","EP_Logout",72,yes,"EP_1","Default zone"
608532,2023-05-02T08:25:06.842-05:00,"EP_Standard_C4484572_998",1-190,"Actions","EP_Login",30302,yes,"EP_1","Default zone"
608544,2023-05-02T08:25:06.854-05:00,"EP_Standard_C4484572_998",1-176,"Actions","EP_Logout",1179,yes,"EP_1","Default zone"
608546,2023-05-02T08:25:06.856-05:00,"EP_Standard_C4484572",0-96,"Actions","EP_Landing",1554,yes,"EP","Default zone"
608566,2023-05-02T08:25:06.876-05:00,"EP_Standard_C4484572_998",1-89,"Actions","EP_Login",23179,yes,"EP_1","Default zone"
608589,2023-05-02T08:25:06.899-05:00,"EP_Standard_C4484572",0-181,"Actions","EP_Address",1295,yes,"EP","Default zone"
608592,2023-05-02T08:25:06.902-05:00,"EP_Standard_C4484572_998",1-144,"Actions","EP_Landing",1344,yes,"EP_1","Default zone"
608594,2023-05-02T08:25:06.904-05:00,"EP_Standard_C4484572_998",1-95,"Actions","EP_Landing",1275,yes,"EP_1","Default zone"
608615,2023-05-02T08:25:06.925-05:00,"EP_Standard_C4484572_998",1-68,"Actions","START",0,yes,"EP_1","Default zone"
608659,2023-05-02T08:25:06.969-05:00,"EP_Standard_C4484572_998",1-8,"Actions","EP_Personal Info",3265,yes,"EP_1","Default zone"
608670,2023-05-02T08:25:06.980-05:00,"EP_Standard_C4484572_998",1-174,"Actions","EP_Landing",1264,yes,"EP_1","Default zone"
608672,2023-05-02T08:25:06.982-05:00,"EP_Standard_C4484572",0-171,"Actions","EP_Landing",1506,yes,"EP","Default zone"
