Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
1329,2023-03-02T10:26:59.945-06:00,"EP_Standard_C4484572",0-9,"Actions","START",0,yes,"EP","Default zone"
1329,2023-03-02T10:26:59.945-06:00,"EP_Standard_C4484572",0-7,"Actions","START",0,yes,"EP","Default zone"
1329,2023-03-02T10:26:59.945-06:00,"EP_Standard_C4484572",0-4,"Actions","START",0,yes,"EP","Default zone"
1361,2023-03-02T10:26:59.977-06:00,"EP_Standard_C4484572",0-2,"Actions","START",0,yes,"EP","Default zone"
1452,2023-03-02T10:27:00.068-06:00,"EP_Standard_C4484572",0-8,"Actions","START",0,yes,"EP","Default zone"
1456,2023-03-02T10:27:00.072-06:00,"EP_Standard_C4484572",0-5,"Actions","START",0,yes,"EP","Default zone"
1461,2023-03-02T10:27:00.077-06:00,"EP_Standard_C4484572",0-3,"Actions","START",0,yes,"EP","Default zone"
1461,2023-03-02T10:27:00.077-06:00,"EP_Standard_C4484572",0-6,"Actions","START",0,yes,"EP","Default zone"
1561,2023-03-02T10:27:00.177-06:00,"EP_Standard_C4484572",0-1,"Actions","START",0,yes,"EP","Default zone"
1592,2023-03-02T10:27:00.208-06:00,"EP_Standard_C4484572",0-0,"Actions","START",0,yes,"EP","Default zone"
2767,2023-03-02T10:27:01.383-06:00,"EP_Standard_C4484572",0-1,"Actions","EP_Landing",887,yes,"EP","Default zone"
2772,2023-03-02T10:27:01.388-06:00,"EP_Standard_C4484572",0-9,"Actions","EP_Landing",1121,yes,"EP","Default zone"
2772,2023-03-02T10:27:01.388-06:00,"EP_Standard_C4484572",0-8,"Actions","EP_Landing",1083,yes,"EP","Default zone"
2773,2023-03-02T10:27:01.389-06:00,"EP_Standard_C4484572",0-5,"Actions","EP_Landing",1089,yes,"EP","Default zone"
2774,2023-03-02T10:27:01.390-06:00,"EP_Standard_C4484572",0-7,"Actions","EP_Landing",1079,yes,"EP","Default zone"
2775,2023-03-02T10:27:01.391-06:00,"EP_Standard_C4484572",0-2,"Actions","EP_Landing",1124,yes,"EP","Default zone"
2775,2023-03-02T10:27:01.391-06:00,"EP_Standard_C4484572",0-3,"Actions","EP_Landing",1054,yes,"EP","Default zone"
2778,2023-03-02T10:27:01.394-06:00,"EP_Standard_C4484572",0-6,"Actions","EP_Landing",1062,yes,"EP","Default zone"
2792,2023-03-02T10:27:01.408-06:00,"EP_Standard_C4484572",0-0,"Actions","EP_Landing",817,yes,"EP","Default zone"
2850,2023-03-02T10:27:01.466-06:00,"EP_Standard_C4484572",0-4,"Actions","EP_Landing",1090,yes,"EP","Default zone"
